INFO  Имя:0000092757_00022_87776874_e_a_l___4094087_199, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads, Это директория: False 
INFO  Имя:490667_IMG_20220823_160318, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007228 от 22.08.2022 195632, Это директория: False 
INFO  Имя:490668_IMG_20220823_160323, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007228 от 22.08.2022 195632, Это директория: False 
INFO  Имя:490669_IMG_20220823_160328, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007228 от 22.08.2022 195632, Это директория: False 
INFO  Имя:490670_IMG_20220823_160333, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007228 от 22.08.2022 195632, Это директория: False 
INFO  Имя:490671_IMG_20220823_160341, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007228 от 22.08.2022 195632, Это директория: False 
INFO  Имя:Лид 000007228 от 22.08.2022 195632, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:490662_IMG_20220823_123352, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007229 от 23.08.2022 94633, Это директория: False 
INFO  Имя:Лид 000007229 от 23.08.2022 94633, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:490673_IMG_20220823_190951, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007230 от 23.08.2022 122625, Это директория: False 
INFO  Имя:Лид 000007230 от 23.08.2022 122625, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220826_101122, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007233 от 24.08.2022 110555, Это директория: False 
INFO  Имя:20220826_101138, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007233 от 24.08.2022 110555, Это директория: False 
INFO  Имя:Лид 000007233 от 24.08.2022 110555, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:492115_IMG_20220825_135321, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007234 от 24.08.2022 123756, Это директория: False 
INFO  Имя:492116_IMG_20220825_135330, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007234 от 24.08.2022 123756, Это директория: False 
INFO  Имя:492622_IMG_20220826_121941, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007234 от 24.08.2022 123756, Это директория: False 
INFO  Имя:492623_IMG_20220826_121951, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007234 от 24.08.2022 123756, Это директория: False 
INFO  Имя:Лид 000007234 от 24.08.2022 123756, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:492110_IMG_20220825_122759, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007236 от 24.08.2022 153521, Это директория: False 
INFO  Имя:492111_IMG_20220825_124632, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007236 от 24.08.2022 153521, Это директория: False 
INFO  Имя:492112_IMG_20220825_124653, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007236 от 24.08.2022 153521, Это директория: False 
INFO  Имя:492113_IMG_20220825_124702, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007236 от 24.08.2022 153521, Это директория: False 
INFO  Имя:Лид 000007236 от 24.08.2022 153521, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220825_161959, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007237 от 25.08.2022 144649, Это директория: False 
INFO  Имя:20220825_170132, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007237 от 25.08.2022 144649, Это директория: False 
INFO  Имя:IMG-20220825-WA0014, Расширение: jpeg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007237 от 25.08.2022 144649, Это директория: False 
INFO  Имя:Лид 000007237 от 25.08.2022 144649, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:492624_IMG_20220826_172037, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007241 от 26.08.2022 125554, Это директория: False 
INFO  Имя:492625_IMG_20220826_172048, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007241 от 26.08.2022 125554, Это директория: False 
INFO  Имя:Лид 000007241 от 26.08.2022 125554, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:492626_IMG_20220826_182737, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007243 от 26.08.2022 153605, Это директория: False 
INFO  Имя:492627_IMG_20220826_182747, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007243 от 26.08.2022 153605, Это директория: False 
INFO  Имя:Лид 000007243 от 26.08.2022 153605, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220829_184438, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007247 от 29.08.2022 101303, Это директория: False 
INFO  Имя:20220829_184458, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007247 от 29.08.2022 101303, Это директория: False 
INFO  Имя:Лид 000007247 от 29.08.2022 101303, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220829_143949, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007248 от 29.08.2022 102002, Это директория: False 
INFO  Имя:Лид 000007248 от 29.08.2022 102002, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220831_151725, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007251 от 29.08.2022 114447, Это директория: False 
INFO  Имя:20220831_151742, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007251 от 29.08.2022 114447, Это директория: False 
INFO  Имя:Лид 000007251 от 29.08.2022 114447, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220830_162600, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007252 от 29.08.2022 144731, Это директория: False 
INFO  Имя:20220830_162608, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007252 от 29.08.2022 144731, Это директория: False 
INFO  Имя:20220830_162642, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007252 от 29.08.2022 144731, Это директория: False 
INFO  Имя:Лид 000007252 от 29.08.2022 144731, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:496065_IMG_20220830_181433, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007253 от 29.08.2022 163445, Это директория: False 
INFO  Имя:496066_IMG_20220830_181445, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007253 от 29.08.2022 163445, Это директория: False 
INFO  Имя:Лид 000007253 от 29.08.2022 163445, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220830_134443, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007255 от 29.08.2022 170740, Это директория: False 
INFO  Имя:20220830_134506, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007255 от 29.08.2022 170740, Это директория: False 
INFO  Имя:Лид 000007255 от 29.08.2022 170740, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220830_180348, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007257 от 30.08.2022 102212, Это директория: False 
INFO  Имя:20220830_180403, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007257 от 30.08.2022 102212, Это директория: False 
INFO  Имя:Лид 000007257 от 30.08.2022 102212, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:496063_IMG_20220830_141626, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007258 от 30.08.2022 104014, Это директория: False 
INFO  Имя:496064_IMG_20220830_141633, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007258 от 30.08.2022 104014, Это директория: False 
INFO  Имя:Лид 000007258 от 30.08.2022 104014, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:ПРОЕКТ Тимирязева, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007266 от 30.08.2022 152251, Это директория: False 
INFO  Имя:Лид 000007266 от 30.08.2022 152251, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220831_161435, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007268 от 31.08.2022 105647, Это директория: False 
INFO  Имя:20220831_161453, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007268 от 31.08.2022 105647, Это директория: False 
INFO  Имя:Лид 000007268 от 31.08.2022 105647, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:500909_IMG_20220906_152134, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007269 от 31.08.2022 111850, Это директория: False 
INFO  Имя:500910_IMG_20220906_154201, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007269 от 31.08.2022 111850, Это директория: False 
INFO  Имя:500911_IMG_20220906_154225, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007269 от 31.08.2022 111850, Это директория: False 
INFO  Имя:Лид 000007269 от 31.08.2022 111850, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:496659_IMG_20220831_164453, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007274 от 31.08.2022 131545, Это директория: False 
INFO  Имя:496660_IMG_20220831_164503, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007274 от 31.08.2022 131545, Это директория: False 
INFO  Имя:496661_IMG_20220831_164513, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007274 от 31.08.2022 131545, Это директория: False 
INFO  Имя:Лид 000007274 от 31.08.2022 131545, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220901_121527, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007275 от 31.08.2022 170613, Это директория: False 
INFO  Имя:Лид 000007275 от 31.08.2022 170613, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:498139_IMG_20220901_173841, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007276 от 31.08.2022 174617, Это директория: False 
INFO  Имя:Лид 000007276 от 31.08.2022 174617, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220902_142322, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007281 от 01.09.2022 114114, Это директория: False 
INFO  Имя:IMG_20220902_142348, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007281 от 01.09.2022 114114, Это директория: False 
INFO  Имя:Лид 000007281 от 01.09.2022 114114, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220901_164039, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007282 от 01.09.2022 131224, Это директория: False 
INFO  Имя:IMG_20220901_164103, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007282 от 01.09.2022 131224, Это директория: False 
INFO  Имя:Лид 000007282 от 01.09.2022 131224, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504344_IMG_20220912_162403, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007283 от 02.09.2022 102237, Это директория: False 
INFO  Имя:504345_IMG_20220912_162414, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007283 от 02.09.2022 102237, Это директория: False 
INFO  Имя:Лид 000007283 от 02.09.2022 102237, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220902_194811, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007284 от 02.09.2022 102618, Это директория: False 
INFO  Имя:IMG_20220902_194819, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007284 от 02.09.2022 102618, Это директория: False 
INFO  Имя:IMG_20221010_172412, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007284 от 02.09.2022 102618, Это директория: False 
INFO  Имя:Лид 000007284 от 02.09.2022 102618, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220903_131000, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007287 от 02.09.2022 141851, Это директория: False 
INFO  Имя:Лид 000007287 от 02.09.2022 141851, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220905_144806, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007288 от 02.09.2022 163338, Это директория: False 
INFO  Имя:IMG_20220905_144826, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007288 от 02.09.2022 163338, Это директория: False 
INFO  Имя:Лид 000007288 от 02.09.2022 163338, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220903_152724, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007289 от 02.09.2022 165258, Это директория: False 
INFO  Имя:IMG_20220903_152733, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007289 от 02.09.2022 165258, Это директория: False 
INFO  Имя:IMG_20220903_152817, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007289 от 02.09.2022 165258, Это директория: False 
INFO  Имя:Лид 000007289 от 02.09.2022 165258, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:500055_IMG_20220905_192250, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007290 от 03.09.2022 102821, Это директория: False 
INFO  Имя:500056_IMG_20220905_192256, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007290 от 03.09.2022 102821, Это директория: False 
INFO  Имя:Лид 000007290 от 03.09.2022 102821, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:503674_IMG_20220910_130638, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007292 от 03.09.2022 142812, Это директория: False 
INFO  Имя:503675_IMG_20220910_130648, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007292 от 03.09.2022 142812, Это директория: False 
INFO  Имя:Лид 000007292 от 03.09.2022 142812, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220905_175622, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007296 от 05.09.2022 95901, Это директория: False 
INFO  Имя:IMG_20220905_175643, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007296 от 05.09.2022 95901, Это директория: False 
INFO  Имя:Лид 000007296 от 05.09.2022 95901, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220905_110922, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007297 от 05.09.2022 104521, Это директория: False 
INFO  Имя:Лид 000007297 от 05.09.2022 104521, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220906_132808, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007302 от 05.09.2022 174639, Это директория: False 
INFO  Имя:IMG_20220906_132816, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007302 от 05.09.2022 174639, Это директория: False 
INFO  Имя:Лид 000007302 от 05.09.2022 174639, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:500905_IMG_20220906_131939, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007304 от 06.09.2022 104226, Это директория: False 
INFO  Имя:500906_IMG_20220906_131947, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007304 от 06.09.2022 104226, Это директория: False 
INFO  Имя:500907_IMG_20220906_131956, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007304 от 06.09.2022 104226, Это директория: False 
INFO  Имя:500908_IMG_20220906_132007, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007304 от 06.09.2022 104226, Это директория: False 
INFO  Имя:Лид 000007304 от 06.09.2022 104226, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:501941_IMG_20220907_132326, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007306 от 06.09.2022 125953, Это директория: False 
INFO  Имя:501942_IMG_20220907_132336, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007306 от 06.09.2022 125953, Это директория: False 
INFO  Имя:Лид 000007306 от 06.09.2022 125953, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:502674_Screenshot_20220908_142612_com.yandex.browser, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:502676_IMG_20220908_143546, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:502677_IMG_20220908_143554, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:511956_IMG_20220930_141918, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:523493_IMG_20221021_181117, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:523494_Screenshot_20221021_181855_com.yandex.browser, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007310 от 07.09.2022 160702, Это директория: False 
INFO  Имя:Лид 000007310 от 07.09.2022 160702, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220908_114223, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007312 от 08.09.2022 92130, Это директория: False 
INFO  Имя:IMG_20220908_114234, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007312 от 08.09.2022 92130, Это директория: False 
INFO  Имя:IMG_20220908_114237, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007312 от 08.09.2022 92130, Это директория: False 
INFO  Имя:IMG_20220908_114257, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007312 от 08.09.2022 92130, Это директория: False 
INFO  Имя:Лид 000007312 от 08.09.2022 92130, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:502680_IMG_20220908_184518, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007314 от 08.09.2022 130002, Это директория: False 
INFO  Имя:Лид 000007314 от 08.09.2022 130002, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:503672_IMG_20220910_112353, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007315 от 08.09.2022 131758, Это директория: False 
INFO  Имя:503673_IMG_20220910_112359, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007315 от 08.09.2022 131758, Это директория: False 
INFO  Имя:Лид 000007315 от 08.09.2022 131758, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220908_143310, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007319 от 08.09.2022 134043, Это директория: False 
INFO  Имя:Лид 000007319 от 08.09.2022 134043, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:502678_IMG_20220908_165325, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007320 от 08.09.2022 140815, Это директория: False 
INFO  Имя:502679_IMG_20220908_165336, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007320 от 08.09.2022 140815, Это директория: False 
INFO  Имя:Лид 000007320 от 08.09.2022 140815, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220909_172726, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007322 от 08.09.2022 200146, Это директория: False 
INFO  Имя:Лид 000007322 от 08.09.2022 200146, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220909_105438, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007323 от 09.09.2022 91540, Это директория: False 
INFO  Имя:IMG_20220909_105450, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007323 от 09.09.2022 91540, Это директория: False 
INFO  Имя:Лид 000007323 от 09.09.2022 91540, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:334835_IMG_20210812_195335, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007326 от 09.09.2022 104606, Это директория: False 
INFO  Имя:503680_IMG_20220910_165557, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007326 от 09.09.2022 104606, Это директория: False 
INFO  Имя:503681_IMG_20220910_165611, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007326 от 09.09.2022 104606, Это директория: False 
INFO  Имя:Лид 000007326 от 09.09.2022 104606, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220909_190812, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007328 от 09.09.2022 105159, Это директория: False 
INFO  Имя:IMG_20220909_190821, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007328 от 09.09.2022 105159, Это директория: False 
INFO  Имя:IMG_20220909_190830, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007328 от 09.09.2022 105159, Это директория: False 
INFO  Имя:Лид 000007328 от 09.09.2022 105159, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:503676_IMG_20220910_133813, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007330 от 09.09.2022 160529, Это директория: False 
INFO  Имя:503677_IMG_20220910_133817, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007330 от 09.09.2022 160529, Это директория: False 
INFO  Имя:Лид 000007330 от 09.09.2022 160529, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:IMG_20220912_110541, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007333 от 10.09.2022 112005, Это директория: False 
INFO  Имя:Лид 000007333 от 10.09.2022 112005, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:504338_IMG_20220912_134845, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
INFO  Имя:504339_IMG_20220912_134901, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000007337 от 11.09.2022 155408, Это директория: False 
